Postal Code,Place Name,State,State Abbreviation,Latitude,Longitude
88783,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88784,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88785,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88786,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88787,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88788,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88789,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88790,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88800,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88801,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88802,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88803,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88804,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88805,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88806,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88807,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88808,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88809,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88810,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88811,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88812,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88813,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88814,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88815,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88816,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88817,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88818,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88819,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88820,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88821,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88822,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88823,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88824,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88825,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88826,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88827,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88828,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88829,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88830,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88831,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88832,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88833,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88834,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88835,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88836,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88837,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88838,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88839,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88840,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88841,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88842,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88843,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88844,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88845,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88846,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88847,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88848,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88849,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88850,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88851,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88852,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88853,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88854,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88855,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88856,Likas,Sabah,SBH,6.008,116.1256
88857,Inanam,Sabah,SBH,5.9933,116.1322
88858,Tanjung Aru,Sabah,SBH,5.9771,116.0678
88860,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88861,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88862,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88863,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88865,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88866,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88867,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88868,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88869,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88870,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88871,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88872,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88873,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88874,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88875,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88900,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88901,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88902,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88903,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88904,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88905,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88906,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88988,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88990,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88991,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88992,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88993,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88994,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88995,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88996,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88997,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88998,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88999,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
89000,Keningau,Sabah,SBH,5.3561,116.3049
89007,Keningau,Sabah,SBH,5.265,116.3283
89008,Keningau,Sabah,SBH,5.265,116.3283
89009,Keningau,Sabah,SBH,5.265,116.3283
89050,Kudat,Sabah,SBH,6.8298,116.8867
89057,Kudat,Sabah,SBH,6.8285,116.7241
89058,Kudat,Sabah,SBH,6.8285,116.7241
89059,Kudat,Sabah,SBH,6.8285,116.7241
89100,Kota Marudu,Sabah,SBH,6.5407,116.8224
89107,Kota Marudu,Sabah,SBH,6.4852,116.7328
89108,Kota Marudu,Sabah,SBH,6.4852,116.7328
89109,Kota Marudu,Sabah,SBH,6.4852,116.7328
89150,Kota Belud,Sabah,SBH,6.3463,116.4665
89157,Kota Belud,Sabah,SBH,6.3648,116.4476
89158,Kota Belud,Sabah,SBH,6.3648,116.4476
89159,Kota Belud,Sabah,SBH,6.3648,116.4476
89200,Tuaran,Sabah,SBH,6.132,116.2069
89207,Tuaran,Sabah,SBH,6.1686,116.2348
89208,Tuaran,Sabah,SBH,6.1686,116.2348
89209,Tuaran,Sabah,SBH,6.1686,116.2348
89250,Tamparuli,Sabah,SBH,6.117,116.2675
89257,Tamparuli,Sabah,SBH,6.117,116.2675
89258,Tamparuli,Sabah,SBH,6.117,116.2675
89259,Tamparuli,Sabah,SBH,6.117,116.2675
89260,Tenghilan,Sabah,SBH,5.9977,116.529
89300,Ranau,Sabah,SBH,5.9589,116.6402
89307,Ranau,Sabah,SBH,5.9371,116.6695
89308,Ranau,Sabah,SBH,5.9371,116.6695
89309,Ranau,Sabah,SBH,5.9371,116.6695
89500,Penampang,Sabah,SBH,5.8883,116.1026
89507,Penampang,Sabah,SBH,5.8794,116.104
89508,Penampang,Sabah,SBH,5.8794,116.104
89509,Penampang,Sabah,SBH,5.8794,116.104
89600,Papar,Sabah,SBH,5.5174,115.9036
89607,Papar,Sabah,SBH,5.6064,115.9625
89608,Papar,Sabah,SBH,5.6064,115.9625
89609,Papar,Sabah,SBH,5.6064,115.9625
89650,Tambunan,Sabah,SBH,5.6933,116.3797
89657,Tambunan,Sabah,SBH,5.6915,116.3775
89658,Tambunan,Sabah,SBH,5.6915,116.3775
89659,Tambunan,Sabah,SBH,5.6915,116.3775
89700,Bongawan,Sabah,SBH,5.4835,115.7834
89707,Bongawan,Sabah,SBH,5.4835,115.7834
89708,Bongawan,Sabah,SBH,5.4835,115.7834
89709,Bongawan,Sabah,SBH,5.4835,115.7834
89720,Membakut,Sabah,SBH,5.5243,115.6889
89727,Membakut,Sabah,SBH,5.5243,115.6889
89728,Membakut,Sabah,SBH,5.5243,115.6889
89729,Membakut,Sabah,SBH,5.5243,115.6889
89740,Kuala Penyu,Sabah,SBH,5.4894,115.5347
89747,Kuala Penyu,Sabah,SBH,5.4914,115.5491
89748,Kuala Penyu,Sabah,SBH,5.4914,115.5491
89749,Kuala Penyu,Sabah,SBH,5.4914,115.5491
89760,Menumbok,Sabah,SBH,5.3398,115.3766
89767,Menumbok,Sabah,SBH,5.3195,115.3756
89768,Menumbok,Sabah,SBH,5.3195,115.3756
89769,Menumbok,Sabah,SBH,5.3195,115.3756
89800,Beaufort,Sabah,SBH,5.3452,115.7078
89807,Beaufort,Sabah,SBH,5.3475,115.7273
89808,Beaufort,Sabah,SBH,5.3475,115.7273
89809,Beaufort,Sabah,SBH,5.3475,115.7273
89850,Sipitang,Sabah,SBH,5.0331,115.5728
89857,Sipitang,Sabah,SBH,5.0202,115.5811
89858,Sipitang,Sabah,SBH,5.0202,115.5811
89859,Sipitang,Sabah,SBH,5.0202,115.5811
89900,Tenom,Sabah,SBH,4.9839,115.93
89907,Tenom,Sabah,SBH,4.9872,115.9241
89908,Tenom,Sabah,SBH,4.9872,115.9241
89909,Tenom,Sabah,SBH,4.9872,115.9241
89950,Nabawan,Sabah,SBH,4.7676,116.4017
89957,Nabawan,Sabah,SBH,5.0414,116.4267
89958,Nabawan,Sabah,SBH,5.0414,116.4267
89959,Nabawan,Sabah,SBH,5.0414,116.4267
90000,Sandakan,Sabah,SBH,5.848,117.9591
90009,Sandakan,Sabah,SBH,5.8456,118.0571
90100,Beluran,Sabah,SBH,5.9945,117.3361
90107,Beluran,Sabah,SBH,5.7168,117.4375
90109,Beluran,Sabah,SBH,5.7168,117.4375
90200,Kota Kinabatangan,Sabah,SBH,5.2438,117.4841
90300,Sandakan,Sabah,SBH,5.8456,118.0571
90307,Sandakan,Sabah,SBH,5.8456,118.0571
90400,Pamol,Sabah,SBH,6.0793,117.5024
90700,Sandakan,Sabah,SBH,5.8456,118.0571
90701,Sandakan,Sabah,SBH,5.8456,118.0571
90702,Sandakan,Sabah,SBH,5.8456,118.0571
90703,Sandakan,Sabah,SBH,5.8456,118.0571
90704,Sandakan,Sabah,SBH,5.8456,118.0571
90705,Sandakan,Sabah,SBH,5.8456,118.0571
90706,Sandakan,Sabah,SBH,5.8456,118.0571
90707,Sandakan,Sabah,SBH,5.8456,118.0571
90708,Sandakan,Sabah,SBH,5.8456,118.0571
90709,Sandakan,Sabah,SBH,5.8456,118.0571
90711,Sandakan,Sabah,SBH,5.8456,118.0571
90712,Sandakan,Sabah,SBH,5.8456,118.0571
90713,Sandakan,Sabah,SBH,5.8456,118.0571
90714,Sandakan,Sabah,SBH,5.8456,118.0571
90715,Sandakan,Sabah,SBH,5.8456,118.0571
90716,Sandakan,Sabah,SBH,5.8456,118.0571
90717,Sandakan,Sabah,SBH,5.8456,118.0571
90718,Sandakan,Sabah,SBH,5.8456,118.0571
90719,Sandakan,Sabah,SBH,5.8456,118.0571
90720,Sandakan,Sabah,SBH,5.8456,118.0571
90721,Sandakan,Sabah,SBH,5.8456,118.0571
90722,Sandakan,Sabah,SBH,5.8456,118.0571
90723,Sandakan,Sabah,SBH,5.8456,118.0571
90724,Sandakan,Sabah,SBH,5.8456,118.0571
90725,Sandakan,Sabah,SBH,5.8456,118.0571
90726,Sandakan,Sabah,SBH,5.8456,118.0571
90727,Sandakan,Sabah,SBH,5.8456,118.0571
90728,Sandakan,Sabah,SBH,5.8456,118.0571
90729,Sandakan,Sabah,SBH,5.8456,118.0571
90730,Sandakan,Sabah,SBH,5.8456,118.0571
90731,Sandakan,Sabah,SBH,5.8456,118.0571
90732,Sandakan,Sabah,SBH,5.8456,118.0571
90733,Sandakan,Sabah,SBH,5.8456,118.0571
90734,Sandakan,Sabah,SBH,5.8456,118.0571
90735,Sandakan,Sabah,SBH,5.8456,118.0571
90736,Sandakan,Sabah,SBH,5.8456,118.0571
90737,Sandakan,Sabah,SBH,5.8456,118.0571
90738,Sandakan,Sabah,SBH,5.8456,118.0571
90739,Sandakan,Sabah,SBH,5.8456,118.0571
90740,Sandakan,Sabah,SBH,5.8456,118.0571
90741,Sandakan,Sabah,SBH,5.8456,118.0571
91000,Tawau,Sabah,SBH,4.2901,117.8994
91007,Tawau,Sabah,SBH,4.2825,117.9148
91008,Tawau,Sabah,SBH,4.2825,117.9148
91009,Tawau,Sabah,SBH,4.2825,117.9148
91010,Tawau,Sabah,SBH,4.2825,117.9148
91011,Tawau,Sabah,SBH,4.2825,117.9148
91012,Tawau,Sabah,SBH,4.2825,117.9148
91013,Tawau,Sabah,SBH,4.2825,117.9148
91014,Tawau,Sabah,SBH,4.2825,117.9148
91015,Tawau,Sabah,SBH,4.2825,117.9148
91016,Tawau,Sabah,SBH,4.2825,117.9148
91017,Tawau,Sabah,SBH,4.2825,117.9148
91018,Tawau,Sabah,SBH,4.2825,117.9148
91019,Tawau,Sabah,SBH,4.2825,117.9148
91020,Tawau,Sabah,SBH,4.2825,117.9148
91021,Tawau,Sabah,SBH,4.2825,117.9148
91022,Tawau,Sabah,SBH,4.2825,117.9148
91023,Tawau,Sabah,SBH,4.2825,117.9148
91024,Tawau,Sabah,SBH,4.2825,117.9148
91025,Tawau,Sabah,SBH,4.2825,117.9148
91026,Tawau,Sabah,SBH,4.2825,117.9148
91027,Tawau,Sabah,SBH,4.2825,117.9148
91028,Tawau,Sabah,SBH,4.2825,117.9148
91029,Tawau,Sabah,SBH,4.2825,117.9148
91030,Tawau,Sabah,SBH,4.2825,117.9148
91031,Tawau,Sabah,SBH,4.2825,117.9148
91032,Tawau,Sabah,SBH,4.2825,117.9148
91033,Tawau,Sabah,SBH,4.2825,117.9148
91034,Tawau,Sabah,SBH,4.2825,117.9148
91035,Tawau,Sabah,SBH,4.2825,117.9148
91100,Lahad Datu,Sabah,SBH,5.0434,118.346
91109,Lahad Datu,Sabah,SBH,5.0488,118.3593
91110,Lahad Datu,Sabah,SBH,5.0488,118.3593
91111,Lahad Datu,Sabah,SBH,5.0488,118.3593
91112,Lahad Datu,Sabah,SBH,5.0488,118.3593
91113,Lahad Datu,Sabah,SBH,5.0488,118.3593
91114,Lahad Datu,Sabah,SBH,5.0488,118.3593
91115,Lahad Datu,Sabah,SBH,5.0488,118.3593
91116,Lahad Datu,Sabah,SBH,5.0488,118.3593
91117,Lahad Datu,Sabah,SBH,5.0488,118.3593
91118,Lahad Datu,Sabah,SBH,5.0488,118.3593
91119,Lahad Datu,Sabah,SBH,5.0488,118.3593
91120,Lahad Datu,Sabah,SBH,5.0488,118.3593
91121,Lahad Datu,Sabah,SBH,5.0488,118.3593
91122,Lahad Datu,Sabah,SBH,5.0488,118.3593
91123,Lahad Datu,Sabah,SBH,5.0488,118.3593
91124,Lahad Datu,Sabah,SBH,5.0488,118.3593
91125,Lahad Datu,Sabah,SBH,5.0488,118.3593
91126,Lahad Datu,Sabah,SBH,5.0488,118.3593
91127,Lahad Datu,Sabah,SBH,5.0488,118.3593
91128,Lahad Datu,Sabah,SBH,5.0488,118.3593
91150,Lahad Datu,Sabah,SBH,5.0488,118.3593
91200,Kunak,Sabah,SBH,4.677,118.1392
91207,Kunak,Sabah,SBH,4.7563,118.0895
91209,Kunak,Sabah,SBH,4.7563,118.0895
91300,Semporna,Sabah,SBH,4.4363,118.5318
91307,Semporna,Sabah,SBH,4.4363,118.5318
91308,Semporna,Sabah,SBH,4.4363,118.5318
91309,Semporna,Sabah,SBH,4.4363,118.5318
40000,Shah Alam,Selangor,SGR,3.0797,101.5186
40100,Shah Alam,Selangor,SGR,3.0799,101.5334
40150,Shah Alam,Selangor,SGR,3.11,101.5538
40160,Shah Alam,Selangor,SGR,3.1643,101.5584
40170,Shah Alam,Selangor,SGR,3.0733,101.5054
40200,Shah Alam,Selangor,SGR,3.0544,101.5169
40300,Shah Alam,Selangor,SGR,3.0549,101.5314
40400,Shah Alam,Selangor,SGR,3.0457,101.5573
40450,Shah Alam,Selangor,SGR,3.0612,101.5189
40460,Shah Alam,Selangor,SGR,3.0538,101.5304
40470,Shah Alam,Selangor,SGR,3.0608,101.5661
40500,Shah Alam,Selangor,SGR,3.0906,101.5296
40502,Shah Alam,Selangor,SGR,3.0878,101.5022
40503,Shah Alam,Selangor,SGR,3.0906,101.5296
40505,Shah Alam,Selangor,SGR,3.0906,101.5296
40512,Shah Alam,Selangor,SGR,3.0906,101.5296
40517,Shah Alam,Selangor,SGR,3.1583,101.6943
40520,Shah Alam,Selangor,SGR,3.0906,101.5296
40529,Shah Alam,Selangor,SGR,3.0906,101.5296
40542,Shah Alam,Selangor,SGR,3.0906,101.5296
40548,Shah Alam,Selangor,SGR,3.0906,101.5296
40550,Shah Alam,Selangor,SGR,3.0906,101.5296
40551,Shah Alam,Selangor,SGR,3.0851,101.5234
40560,Shah Alam,Selangor,SGR,3.0906,101.5296
40564,Shah Alam,Selangor,SGR,3.0906,101.5296
40570,Shah Alam,Selangor,SGR,3.0906,101.5296
40572,Shah Alam,Selangor,SGR,3.0906,101.5296
40576,Shah Alam,Selangor,SGR,3.0906,101.5296
40578,Shah Alam,Selangor,SGR,3.0906,101.5296
40582,Shah Alam,Selangor,SGR,3.0906,101.5296
40590,Shah Alam,Selangor,SGR,3.0906,101.5296
40592,Shah Alam,Selangor,SGR,3.0906,101.5296
40594,Shah Alam,Selangor,SGR,3.0906,101.5296
40596,Shah Alam,Selangor,SGR,3.0906,101.5296
40598,Shah Alam,Selangor,SGR,3.0906,101.5296
40604,Shah Alam,Selangor,SGR,3.0906,101.5296
40607,Shah Alam,Selangor,SGR,3.0906,101.5296
40608,Shah Alam,Selangor,SGR,3.6795,100.9886
40610,Shah Alam,Selangor,SGR,3.0906,101.5296
40612,Shah Alam,Selangor,SGR,3.1683,101.7118
40620,Shah Alam,Selangor,SGR,3.0934,101.5833
40622,Shah Alam,Selangor,SGR,3.0906,101.5296
40626,Shah Alam,Selangor,SGR,3.0906,101.5296
40632,Shah Alam,Selangor,SGR,3.0906,101.5296
40646,Shah Alam,Selangor,SGR,3.0906,101.5296
40648,Shah Alam,Selangor,SGR,3.0906,101.5296
40660,Shah Alam,Selangor,SGR,3.0906,101.5296
40664,Shah Alam,Selangor,SGR,3.672,100.9829
40670,Shah Alam,Selangor,SGR,3.0906,101.5296
40672,Shah Alam,Selangor,SGR,3.0906,101.5296
40673,Shah Alam,Selangor,SGR,3.0906,101.5296
40674,Shah Alam,Selangor,SGR,3.0906,101.5296
40675,Shah Alam,Selangor,SGR,3.0906,101.5296
40676,Shah Alam,Selangor,SGR,3.0906,101.5296
40680,Shah Alam,Selangor,SGR,3.0906,101.5296
40690,Shah Alam,Selangor,SGR,3.0906,101.5296
40700,Shah Alam,Selangor,SGR,3.0906,101.5296
40702,Shah Alam,Selangor,SGR,3.0906,101.5296
40704,Shah Alam,Selangor,SGR,3.0906,101.5296
40706,Shah Alam,Selangor,SGR,3.0906,101.5296
40708,Shah Alam,Selangor,SGR,3.0906,101.5296
40710,Shah Alam,Selangor,SGR,3.0906,101.5296
40712,Shah Alam,Selangor,SGR,3.0906,101.5296
40714,Shah Alam,Selangor,SGR,3.0906,101.5296
40716,Shah Alam,Selangor,SGR,3.0906,101.5296
40718,Shah Alam,Selangor,SGR,3.0906,101.5296
40720,Shah Alam,Selangor,SGR,3.0906,101.5296
40722,Shah Alam,Selangor,SGR,3.0906,101.5296
40724,Shah Alam,Selangor,SGR,3.0906,101.5296
40726,Shah Alam,Selangor,SGR,3.0906,101.5296
40728,Shah Alam,Selangor,SGR,3.0906,101.5296
40730,Shah Alam,Selangor,SGR,3.0906,101.5296
40732,Shah Alam,Selangor,SGR,3.0906,101.5296
40800,Shah Alam,Selangor,SGR,3.0906,101.5296
40802,Shah Alam,Selangor,SGR,3.0906,101.5296
40804,Shah Alam,Selangor,SGR,3.0906,101.5296
40806,Shah Alam,Selangor,SGR,3.0906,101.5296
40808,Shah Alam,Selangor,SGR,3.0906,101.5296
40810,Shah Alam,Selangor,SGR,3.0906,101.5296
40990,Shah Alam,Selangor,SGR,3.0906,101.5296
41000,Klang,Selangor,SGR,3.0349,101.5119
41050,Klang,Selangor,SGR,3.0645,101.4786
41100,Klang,Selangor,SGR,3.0492,101.4514
41150,Klang,Selangor,SGR,3.0489,101.4877
41200,Klang,Selangor,SGR,3.0232,101.4621
41250,Klang,Selangor,SGR,3.04,101.4496
41300,Klang,Selangor,SGR,3.0641,101.466
41400,Klang,Selangor,SGR,3.0557,101.4611
41506,Klang,Selangor,SGR,3.0431,101.4407
41560,Klang,Selangor,SGR,3.0431,101.4407
41586,Klang,Selangor,SGR,3.0431,101.4407
41672,Klang,Selangor,SGR,3.0431,101.4407
41700,Klang,Selangor,SGR,3.0433,101.4413
41710,Klang,Selangor,SGR,3.0431,101.4407
41720,Klang,Selangor,SGR,3.0431,101.4407
41900,Klang,Selangor,SGR,3.0431,101.4407
41902,Klang,Selangor,SGR,3.0431,101.4407
41904,Klang,Selangor,SGR,3.0431,101.4407
41906,Klang,Selangor,SGR,3.0431,101.4407
41908,Klang,Selangor,SGR,3.0431,101.4407
41910,Klang,Selangor,SGR,3.0431,101.4407
41912,Klang,Selangor,SGR,3.0431,101.4407
41914,Klang,Selangor,SGR,3.0431,101.4407
41916,Klang,Selangor,SGR,3.0431,101.4407
41918,Klang,Selangor,SGR,3.0431,101.4407
41990,Klang,Selangor,SGR,3.0431,101.4407
42000,Pelabuhan Klang,Selangor,SGR,3.0186,101.4286
42009,Pelabuhan Klang,Selangor,SGR,3.0042,101.4134
42100,Klang,Selangor,SGR,3.0592,101.4615
42200,Kapar,Selangor,SGR,3.1331,101.4207
42300,Bandar Puncak Alam,Selangor,SGR,3.1682,101.5271
42425,Telok Panglima Garang,Selangor,SGR,3.0195,101.5246
42500,Telok Panglima Garang,Selangor,SGR,3.0639,101.5355
42507,Telok Panglima Garang,Selangor,SGR,2.9129,101.4686
42509,Telok Panglima Garang,Selangor,SGR,2.9129,101.4686
42600,Jenjarom,Selangor,SGR,2.9723,101.5282
42610,Jenjarom,Selangor,SGR,2.8382,101.6827
42700,Banting,Selangor,SGR,2.9092,101.5279
42800,Tanjong Sepat,Selangor,SGR,2.7691,101.5625
42920,Pelabuhan Klang,Selangor,SGR,3.1373,101.7471
42940,Pulau Ketam,Selangor,SGR,2.9555,101.3268
42960,Pulau Carey,Selangor,SGR,2.8879,101.3913
43000,Kajang,Selangor,SGR,3.0094,101.7755
43007,Kajang,Selangor,SGR,2.9977,101.7864
43009,Kajang,Selangor,SGR,2.9977,101.7864
43100,Hulu Langat,Selangor,SGR,3.0719,101.8347
43200,Cheras,Selangor,SGR,3.0643,101.7543
43207,Cheras,Selangor,SGR,3.0427,101.7714
43300,Seri Kembangan,Selangor,SGR,3.0383,101.7094
43400,Serdang,Selangor,SGR,2.9892,101.7125
43500,Semenyih,Selangor,SGR,2.9982,101.8017
43558,Kajang,Selangor,SGR,2.9977,101.7864
43600,Bangi,Selangor,SGR,2.9271,101.7802
43650,Bandar Baru Bangi,Selangor,SGR,2.9918,101.7455
43700,Beranang,Selangor,SGR,2.952,101.8261
43800,Dengkil,Selangor,SGR,2.9686,101.652
43807,Dengkil,Selangor,SGR,2.8643,101.6775
43900,Sepang,Selangor,SGR,2.9765,101.7067
43950,Sungai Pelek,Selangor,SGR,2.8526,101.632
44000,Kuala Kubu Baru,Selangor,SGR,3.386,101.5488
44010,Kuala Kubu Baru,Selangor,SGR,3.3057,101.5167
44020,Kuala Kubu Baru,Selangor,SGR,3.4593,101.4807
44100,Kerling,Selangor,SGR,3.5566,101.5612
44110,Kuala Kubu Baru,Selangor,SGR,3.0224,101.7237
44200,Rasa,Selangor,SGR,3.3861,101.6093
44300,Batang Kali,Selangor,SGR,3.3751,101.6306
45000,Kuala Selangor,Selangor,SGR,3.2457,101.3678
45100,Sungai Ayer Tawar,Selangor,SGR,3.776,100.875
45200,Sabak Bernam,Selangor,SGR,3.6254,101.0593
45207,Sabak Bernam,Selangor,SGR,3.7317,100.9384
45209,Sabak Bernam,Selangor,SGR,3.7453,101.0584
45300,Sungai Besar,Selangor,SGR,3.5615,101.146
45400,Sekinchan,Selangor,SGR,3.3788,101.2798
45500,Tanjong Karang,Selangor,SGR,3.316,101.3201
45600,Batang Berjuntai,Selangor,SGR,3.3036,101.46
45607,Batang Berjuntai,Selangor,SGR,3.3833,101.4167
45609,Batang Berjuntai,Selangor,SGR,3.3212,101.4126
45620,Batang Berjuntai,Selangor,SGR,3.3019,101.3005
45700,Bukit Rotan,Selangor,SGR,3.1956,101.3926
45800,Jeram,Selangor,SGR,3.1944,101.4281
46000,Petaling Jaya,Selangor,SGR,3.107,101.6305
46050,Petaling Jaya,Selangor,SGR,3.095,101.6232
46100,Petaling Jaya,Selangor,SGR,3.1026,101.6288
46150,Petaling Jaya,Selangor,SGR,3.109,101.5704
46200,Petaling Jaya,Selangor,SGR,3.0832,101.6407
46300,Petaling Jaya,Selangor,SGR,3.1317,101.6047
46350,Petaling Jaya,Selangor,SGR,3.116,101.6425
46400,Petaling Jaya,Selangor,SGR,3.0762,101.6529
46506,Petaling Jaya,Selangor,SGR,3.1083,101.6423
46547,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46549,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46551,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46564,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46582,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46598,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46662,Petaling Jaya,Selangor,SGR,3.1021,101.6452
46667,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46668,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46672,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46675,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46700,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46710,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46720,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46730,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46740,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46750,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46760,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46770,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46780,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46781,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46782,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46783,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46784,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46785,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46786,Petaling Jaya,Selangor,SGR,3.1071,101.6083
